日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,Eligible ads for quality Impressions,Quality Ads,Non-quality Ads,Quality Ads rate,Non-quality Ads rate
20260127,15,李立娟,3395,vivi0視頻-exchange,17300,MW_320x100_置底(PB)_vivi01視頻-exchange,antifroud,,,"74,883","74,883","73,865","1,018",98.64%,1.36%
20260127,15,李立娟,3397,趣聞圖說-exchange,17309,MW_336x280_文中Banner_趣聞圖說-exchange,,,,"1,313","1,313",859,454,65.42%,34.58%
20260127,15,曾憲敏,601,85小說網_PC,1773,CF-300x250_85小說網_內文1,,,,388,388,249,139,64.18%,35.82%
20260127,15,李立娟,3396,趣聞圖說-Mobile,17923,MW_置底創意(展開)_趣聞圖說-Mobile,,,,21,21,21,0,100.00%,0.00%
20260127,15,第一網站股份有限公司,2768,czbooks,17927,MW_置底創意_czbook,,,,"4,598","4,598","2,772","1,826",60.29%,39.71%
20260127,15,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18003,CF_300x250_互動看板2_工商時報-exchange,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,15,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18007,CF_336x280_文末右側看板_工商時報-exchange,,知名媒體,,13,13,13,0,100.00%,0.00%
20260127,15,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18008,CF_336x280_文末左側看板_工商時報-exchange,,知名媒體,,14,14,12,2,85.71%,14.29%
20260127,15,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18014,MW_300x250_文末Banner1_工商時報-exchange,,知名媒體,,85,85,84,1,98.82%,1.18%
20260127,15,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18015,MW_300x250_文末Banner2_工商時報-exchange,,知名媒體,,125,125,123,2,98.40%,1.60%
20260127,15,第一網站股份有限公司,3440,fsa_passback_first,18201,CF_336x280_fsa_passback_first,,,,"1,660","1,660","1,198",462,72.17%,27.83%
20260127,15,第一網站股份有限公司,3440,fsa_passback_first,18202,CF_300x250_fsa_passback_first,,,,"4,234","4,234","3,227","1,007",76.22%,23.78%
20260127,15,莊博凱,3455,夢遊電玩,18269,300x250 Banner,,,,6,6,3,3,50.00%,50.00%
20260127,15,朱光宁,3268,稷下書院-mobile,18297,MW_置底創意(展開)_稷下書院-mobile,,,,168,168,99,69,58.93%,41.07%
20260127,15,冰楓科技有限公司,3485,冰楓論壇-exchange,18487,CF_970x90_內文上方第一塊_冰楓論壇-exchange,,,,862,862,737,125,85.50%,14.50%
20260127,15,冰楓科技有限公司,3485,冰楓論壇-exchange,18488,MW_320x100_內文上方第一塊_ 冰楓論壇-exchange,antifroud,,,78,78,67,11,85.90%,14.10%
20260127,15,冰楓科技有限公司,3485,冰楓論壇-exchange,18492,MW_300x250_Banner_ 冰楓論壇-exchange,,,,436,436,381,55,87.39%,12.61%
20260127,15,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18737,CF_970x90_Banner_ 包子漫畫_twmanga-exchange,,,,57,57,51,6,89.47%,10.53%
20260127,15,舒禾驊,3535,荷花動漫筆記,18887,CF_336x280_文章頁文中_荷花動漫筆記,,,,6,6,3,3,50.00%,50.00%
20260127,15,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18924,CF_300x250_內容頁_右側看版_1_台灣英文新聞(new)-exchange,,知名媒體,,50,50,40,10,80.00%,20.00%
20260127,15,聯合線上股份有限公司,3549,UDN元氣網,19018,CF_首頁文章推薦第三格300x250_UDN元氣網,,知名媒體,,6,6,5,1,83.33%,16.67%
20260127,15,艾得基客行銷顧問股份有限公司,3490,太報,19043,MW_置底創意(展開)_太報,,知名媒體,,382,382,374,8,97.91%,2.09%
20260127,15,艾得基客行銷顧問股份有限公司,3552,玩具人,19044,MW_320x480_文中創意_玩具人,,知名媒體,,42,42,37,5,88.10%,11.90%
20260127,15,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),19046,MW_320x100Banner_newtalk.tw_mobile_photo_320100_1_新頭殼(R18),,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,15,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),19047,(子)CF_300x250Banner_newtalk.tw_content_300250_1_新頭殼(R18),,知名媒體,子聯播網,6,6,5,1,83.33%,16.67%
20260127,15,第一網站股份有限公司,2783,漫畫櫃manhuagui,20685,MW_300X250_manhuagui,antifroud,,,"5,268","5,268","4,551",717,86.39%,13.61%
20260127,15,德榕企業有限公司,3578,TW Bodhi_mobile,20708,MW_蓋板_TW Bodhi,,,,204,204,204,0,100.00%,0.00%
20260127,15,德榕企業有限公司,3581,忘憂書屋,20727,CF_336x280文章頁(RWD)_忘憂書屋,,,,50,50,48,2,96.00%,4.00%
20260127,15,德榕企業有限公司,3582,忘憂書屋_mobile,20728,MW_文中創意300x250_忘憂書屋,,,,30,30,30,0,100.00%,0.00%
20260127,15,第一網站股份有限公司,2910,clickme,20735,(子)CF_300x250_banner_clickme(成人),,,子聯播網,"9,475","9,475","8,063","1,412",85.10%,14.90%
20260127,15,第一網站股份有限公司,3440,fsa_passback_first,21699,CF_336x280_fsa_passback_first,,,,"5,171","5,171","4,339",832,83.91%,16.09%
20260127,15,朱光宁,3269,石頭小說-mobile,21741,MW_320x480_蓋版_石頭小說-mobile,antifroud,,,6,6,4,2,66.67%,33.33%
20260127,15,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21760,MW_文章三_336x280_TVBS-女人我最大_HB,,知名媒體,,44,44,44,0,100.00%,0.00%
20260127,15,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21761,MW_文章四_336x280_TVBS-女人我最大_HB,,知名媒體,,518,518,510,8,98.46%,1.54%
20260127,15,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21763,MW_文中創意320x480_TVBS-女人我最大_HB,,知名媒體,,291,291,289,2,99.31%,0.69%
20260127,15,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21768,MW_文中創意320x480_TVBS-健康2.0_HB,,知名媒體,,"4,431","4,431","4,154",277,93.75%,6.25%
20260127,15,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21770,MW_文章三_336x280_TVBS-食尚玩家_HB,,知名媒體,,8,8,8,0,100.00%,0.00%
20260127,15,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21773,MW_文中創意320x480_TVBS-食尚玩家_HB,,知名媒體,,159,159,142,17,89.31%,10.69%
20260127,15,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21812,MW_文章一_336x280_TVBS-健康2.0_HB,,知名媒體,,50,50,44,6,88.00%,12.00%
20260127,15,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),21839,ＭＷ_336x280Banner_newtalk.tw_mobile_all_336280_2_新頭殼(R18),antifroud,知名媒體,,18,18,18,0,100.00%,0.00%
20260127,15,儂儂雜誌社股份有限公司(bella儂儂),2135,Bella儂儂_2024,21876,MW-300x250_文章標題上方1_Bella儂儂,,知名媒體,,224,224,217,7,96.88%,3.12%
20260127,15,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21898,CF_文章右側300x600_TVBS-新聞網_HB,,知名媒體,,18,18,18,0,100.00%,0.00%
20260127,15,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21899,MW_文章一_336x280_TVBS-新聞網_HB,,知名媒體,,"2,378","2,378","2,248",130,94.53%,5.47%
20260127,15,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21900,MW_文章三_336x280_TVBS-新聞網_HB,,知名媒體,,313,313,310,3,99.04%,0.96%
20260127,15,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21902,MW_文章置底_320x100_TVBS-新聞網_HB,,知名媒體,,"2,398","2,398","2,268",130,94.58%,5.42%
20260127,15,富盈數據股份有限公司,3684,稅美人_mobile,21923,MW_置底創意(非展開)_稅美人-mobile,,,,429,429,237,192,55.24%,44.76%
20260127,15,富盈數據股份有限公司,3685,玩桌遊_mobile,21924,MW_置底創意(非展開)_玩桌遊-mobile,,,,238,238,199,39,83.61%,16.39%
20260127,15,富盈數據股份有限公司,2615,熱血台中,21986,CF_336x280_全網_熱血台中,,,,32,32,32,0,100.00%,0.00%
20260127,15,富盈數據股份有限公司,2615,熱血台中,21987,CF_336x280_全網_熱血台中,,,,34,34,31,3,91.18%,8.82%
20260127,15,富盈數據股份有限公司,3704,天天要聞,22030,CF_300 x 250 banner_天天要聞_cpc2,,,,753,753,388,365,51.53%,48.47%
20260127,15,富盈數據股份有限公司,3703,繁體小說,22031,CF_300 x 250 banner_繁體小說_cpc2,,,,46,46,34,12,73.91%,26.09%
20260127,15,朱光宁,3708,石頭小說,22045,CF_336 x 280 banner_石頭小說_cpc1.67,antifroud,,,"3,106","3,106","1,744","1,362",56.15%,43.85%
20260127,15,冠妍動力科技有限公司,484,小老婆汽機車資訊網,22058,MW_文中創意320x480_小老婆汽機車資訊網-測試,,知名媒體,,6,6,3,3,50.00%,50.00%
20260127,15,朱光宁,3718,稷下書院2,22093,CF_336 x 280 banner_稷下書院2_cpc1.67,antifroud,,,"2,701","2,701","1,575","1,126",58.31%,41.69%
20260127,15,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22132,CF_文中300x250_TVBS-新聞網_HB_2,,知名媒體,,65,65,61,4,93.85%,6.15%
20260127,15,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22133,CF_文中300x250_TVBS-新聞網_HB_3,,知名媒體,,109,109,100,9,91.74%,8.26%
20260127,15,富盈數據股份有限公司,3730,Teepr 亮新聞 HB,22145,MW_336x280_文中創意_Teepr亮新聞 HB,,,,14,14,14,0,100.00%,0.00%
20260127,15,冰楓科技有限公司,3485,冰楓論壇-exchange,22160,CF_300x250_Banner2_ 冰楓論壇-exchange,,,,6,6,3,3,50.00%,50.00%
20260127,15,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,22213,MW_蓋版_縮短網址產生器-reurl-2025.05(特殊供量),,知名媒體,,123,123,90,33,73.17%,26.83%
20260127,15,艾得基客行銷顧問股份有限公司,3724,上報,22217,MW_置底創意(非展開)_上報,,知名媒體,,512,512,499,13,97.46%,2.54%
20260127,15,艾得基客行銷顧問股份有限公司,3724,上報,22218,MW_置底(展開)_上報,,知名媒體,,"1,111","1,111","1,091",20,98.20%,1.80%
20260127,15,欣發現股份有限公司,3363,大人物-mobile,22222,MW_蓋板_大人物,,知名媒體,,8,8,5,3,62.50%,37.50%
20260127,15,朱光宁,3741,石頭小說3,22396,MW_置底_石頭小說3,,,,20,20,12,8,60.00%,40.00%
20260127,15,朱光宁,3741,石頭小說3,22398,CF_336 x 280 banner_石頭小說3_cpc1.67,,,,"1,494","1,494",859,635,57.50%,42.50%
20260127,15,朱光宁,3741,石頭小說3,22399,CF_320 x 480 橫幅_石頭小說3,,,,24,24,17,7,70.83%,29.17%
20260127,15,艾得基客行銷顧問股份有限公司,3724,上報,22405,MW_蓋版_上報,,知名媒體,,118,118,113,5,95.76%,4.24%
20260127,15,闇碼科技股份有限公司,3068,限時圖片-imgus,22406,MW_置底_imgus,antifroud,,,161,161,158,3,98.14%,1.86%
20260127,15,第一網站股份有限公司,2783,漫畫櫃manhuagui,22443,MW_置底_manhuagui,antifroud,,,"4,671","4,671","4,317",354,92.42%,7.58%
20260127,15,艾得基客行銷顧問股份有限公司,3490,太報,22495,MW_300x250 BANNER_太報_CPM5,,知名媒體,子聯播網,54,54,54,0,100.00%,0.00%
20260127,15,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22498,MW_300x250 Banner_Basketball TOP5_CPM5,,,子聯播網,420,420,419,1,99.76%,0.24%
20260127,15,艾得基客行銷顧問股份有限公司,2578,鉅亨網,22507,MW_300x250_鉅亨網_直播用BN-1,,知名媒體,子聯播網,"1,367","1,366","1,325",41,97.00%,3.00%
20260127,15,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22514,MW_文中創意320x480_MoneyDJ,antifroud,知名媒體,,62,62,58,4,93.55%,6.45%
20260127,15,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22515,MW_300x250 BANNER_MoneyDJ,antifroud,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,15,李承翰-webptt,718,Web批踢踢(RWD),2284,MW-蓋板_文中_Web批踢踢,antifroud,,,38,38,23,15,60.53%,39.47%
20260127,15,麥智維,999,動漫戲說,3543,CF-728*90-內文上方-動漫戲說,antifroud,,,267,267,189,78,70.79%,29.21%
20260127,15,肖偉彬,1287,紅櫻桃小說書庫,4678,CF-內文上方-300*250-紅櫻桃小說書庫,,,,20,20,14,6,70.00%,30.00%
20260127,15,技達創意資訊有限公司,1299,泰好網,4733,CF-300*250-內文下方-泰好網,,,,30,30,28,2,93.33%,6.67%
20260127,15,技達創意資訊有限公司,1299,泰好網,4734,MW-320*100-首頁、內文上方-泰好網,,,,26,26,26,0,100.00%,0.00%
20260127,15,陈晋福,1367,電視超人,4997,CF-300X250-電視超人,,,,18,18,15,3,83.33%,16.67%
20260127,15,麥智維,999,動漫戲說,6069,CF-300*250-首頁-動漫戲說,,,,110,110,89,21,80.91%,19.09%
20260127,15,莊博凱,1676,夢遊電玩-exchange,6310,CF-160*600-網頁右側-夢遊電玩-exchange,,,,20,20,18,2,90.00%,10.00%
20260127,15,精鏡傳媒股份有限公司,1060,鏡週刊,8250,MW_置底創意(非展開)_鏡週刊,,知名媒體,,615,613,552,61,90.05%,9.95%
20260127,15,臺灣電視事業股份有限公司,52,台視,8313,PC-300x250_內文第一塊_台視財經,,知名媒體,,18,18,14,4,77.78%,22.22%
20260127,15,布林遊國際有限公司,1692,Bring You,8393,CF-300X250-上方通欄右側_BringYou,,知名媒體,,18,18,17,1,94.44%,5.56%
20260127,15,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8576,CF_336x280_戲劇-右側好康資訊下方_LINE TV-exchange,,知名媒體,,24,24,19,5,79.17%,20.83%
20260127,15,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8577,CF_336x280_戲劇-右側好康資訊上方_LINE TV-exchange,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,15,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,8862,CF_970X90_分類新聞內頁上方_民視新聞(MCM),,知名媒體,,12,12,11,1,91.67%,8.33%
20260127,15,冰楓科技有限公司,1711,冰楓短網址,9308,ＭＷ-300X250-跳轉頁下方-冰楓短網址,,,,6,6,4,2,66.67%,33.33%
20260127,16,愛七桃有限公司,2152,寶可夢資訊站,10008,MW-320X100-進入道館功能框下方-寶可夢資訊站,,,,19,19,19,0,100.00%,0.00%
20260127,16,英屬維京群島商浩美數位有限公司台灣分公司,2315,Teepr亮新聞-exchange,10012,CF_336x280Banner_Teepr亮新聞-exchange,,知名媒體,,"1,837","1,837","1,795",42,97.71%,2.29%
20260127,16,昱得資訊工作室,2528,數位書香,11080,CF_728x90_首頁上方_數位書香,antifroud,,,40,40,40,0,100.00%,0.00%
20260127,16,昱得資訊工作室,2528,數位書香,11081,CF_160x600_首頁右側_數位書香,antifroud,,,882,882,881,1,99.89%,0.11%
20260127,16,第一網站股份有限公司,2518,麻辣家族討論區(twbts),11082,CF-728X90-twbts,antifroud,,,505,505,505,0,100.00%,0.00%
20260127,16,第一網站股份有限公司,2540,risu短網址,11260,MW-300X250-MB_page_left-risu,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,16,第一網站股份有限公司,2492,ttshow,11273,MW-300X250-ttshow,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,16,第一網站股份有限公司,2601,Meme梗圖倉庫,11443,CF-336X280-meme,,,,"1,248","1,248","1,182",66,94.71%,5.29%
20260127,16,艾得基客行銷顧問股份有限公司,2578,鉅亨網,12070,MW_320x480_文中創意_鉅亨網,,知名媒體,,"4,506","4,506","4,446",60,98.67%,1.33%
20260127,16,第一網站股份有限公司,2540,risu短網址,12496,CF_300x250_popup(直播) _risu短網址,antifroud,知名媒體,,14,14,14,0,100.00%,0.00%
20260127,16,時報資訊股份有限公司,2770,中時電子報_HB,12559,CF_300x250_右側互動看版_中時電子報_HB,,知名媒體,,605,605,506,99,83.64%,16.36%
20260127,16,時報資訊股份有限公司,2770,中時電子報_HB,12560,CF_336x280_文中看板_中時電子報_HB,,知名媒體,,621,621,512,109,82.45%,17.55%
20260127,16,時報資訊股份有限公司,2770,中時電子報_HB,12561,MW_300x250_內頁TOP Banner_中時電子報_HB,antifroud,知名媒體,,881,881,816,65,92.62%,7.38%
20260127,16,第一網站股份有限公司,2768,czbooks,12570,CF_728x90_banner_czbooks,,,,"2,171","2,171","1,227",944,56.52%,43.48%
20260127,16,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12579,CF_300x250_右側第一塊_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"2,225","2,225","2,175",50,97.75%,2.25%
20260127,16,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12580,CF_300x250_內文文中左側_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"2,271","2,271","2,180",91,95.99%,4.01%
20260127,16,第一網站股份有限公司,2783,漫畫櫃manhuagui,12676,CF_728X90_manhuagui,antifroud,,,"7,730","7,730","6,464","1,266",83.62%,16.38%
20260127,16,艾得基客行銷顧問股份有限公司,2635,工商時報,12761,MW_320x480_文中創意_工商時報new,,知名媒體,,12,12,12,0,100.00%,0.00%
20260127,16,金隼行銷股份有限公司,2786,91譜,12792,MW_置底創意_91譜,,知名媒體,,18,18,12,6,66.67%,33.33%
20260127,16,第一網站股份有限公司,2801,damanwoo,12868,CF-300x250_Banner_damanwoo_大人物,,,,36,36,32,4,88.89%,11.11%
20260127,16,時報資訊股份有限公司,2335,中時電子報_2019,12974,MW-置底創意(展開)-中時電子報_2019,antifroud,知名媒體,,12,12,11,1,91.67%,8.33%
20260127,16,第一網站股份有限公司,2836,vivi01,13032,MW_置底創意_vivi01 ViVi視頻,,,,37,37,36,1,97.30%,2.70%
20260127,16,和運租車股份有限公司,2878,abc好車網,13368,CF_970x90_物件頁下方_abc好車網,,知名媒體,,24,24,14,10,58.33%,41.67%
20260127,16,譚謹恩,2885,Mr. & Mrs. Diary-exchange,13405,CF_970x250_內文文中_Mr. & Mrs. Diary-exchange,,,,9,9,9,0,100.00%,0.00%
20260127,16,曾憲敏,202,85小說網,13445,MW_336X280_全量1_85小說網,,,,394,394,297,97,75.38%,24.62%
20260127,16,曾憲敏,202,85小說網,13446,MW_336X280_全量2_85小說網,,,,"2,998","2,994","2,335",659,77.99%,22.01%
20260127,16,第一網站股份有限公司,2910,clickme,13548,(子)CF_300x250_banner_clickme(一般),,,子聯播網,52,52,36,16,69.23%,30.77%
20260127,16,第一網站股份有限公司,2910,clickme,13549,CF_300x250_banner_clickme(一般),,,,271,271,218,53,80.44%,19.56%
20260127,16,第一網站股份有限公司,2916,KiKiNote,13576,(子)CF_300x250_banner_kikinote,,知名媒體,子聯播網,113,113,113,0,100.00%,0.00%
20260127,16,第一網站股份有限公司,2768,czbooks,13903,(子)CF_300x250_banner_czbooks(直播),antifroud,,子聯播網,"178,865","178,865","97,535","81,330",54.53%,45.47%
20260127,16,第一網站股份有限公司,2768,czbooks,14036,MW_320x480_CZBOOKS,antifroud,,,53,53,33,20,62.26%,37.74%
20260127,16,陳人鳳,480,飛格寵物家族_PC,1407,CF-728X90_上方通欄_飛格寵物家族,,,,38,38,29,9,76.32%,23.68%
20260127,16,陳人鳳,480,飛格寵物家族_PC,1408,CF-300X250_內文_飛格寵物家族,,,,62,62,36,26,58.06%,41.94%
20260127,16,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,14210,MW_文中創意300x250_縮短網址產生器-reurl,,知名媒體,,124,124,80,44,64.52%,35.48%
20260127,16,巨思文化股份有限公司,3052,經理人_HB,14238,MW_文章結束第一塊_300x250_經理人-HB,,知名媒體,,7,7,5,2,71.43%,28.57%
20260127,16,巨思文化股份有限公司,3052,經理人_HB,14241,MW_300x250_內文下方_經理人-HB,,知名媒體,,7,7,5,2,71.43%,28.57%
20260127,16,巨思文化股份有限公司,3053,數位時代_HB,14242,CF_300x250_內文下方左側_數位時代-HB,,知名媒體,,12,12,10,2,83.33%,16.67%
20260127,16,巨思文化股份有限公司,3053,數位時代_HB,14243,CF_300x250_內文下方右側_數位時代-HB,,知名媒體,,6,6,5,1,83.33%,16.67%
20260127,16,巨思文化股份有限公司,3053,數位時代_HB,14246,MW_300x250_文章結束第一塊_數位時代-HB,,知名媒體,,12,12,11,1,91.67%,8.33%
20260127,16,富盈數據股份有限公司,3059,塔科女子,14258,CF_336x280_全網_塔科女子,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,16,CBROOT LTD,3003,包子漫畫-exchange,14291,MW_300x250_蓋板(PB)_包子漫畫,,,,108,108,95,13,87.96%,12.04%
20260127,16,朱光宁,3152,石頭小說-exchange,14472,MW_336x280_Banner_石頭小說,,,,292,292,153,139,52.40%,47.60%
20260127,16,第一網站股份有限公司,3259,lookit,14698,MW_336x280_Banner_lookit,,,,6,6,5,1,83.33%,16.67%
20260127,16,朱光宁,3149,稷下書院-exchange,14748,MW_320x100_置底(PB)_稷下書院,,,,"23,463","23,463","12,068","11,395",51.43%,48.57%
20260127,16,巨思文化股份有限公司,3053,數位時代_HB,14764,MW_置底創意_(非展開)_數位時代_HB,,知名媒體,,214,214,200,14,93.46%,6.54%
20260127,16,中天電視股份有限公司,3282,中天新聞網-exchange,14980,CF_970x250_內頁_PC置頂橫幅-中天新聞網-exchange,,知名媒體,,172,172,129,43,75.00%,25.00%
20260127,16,葉志斌,3319,繁中寶可夢卡表生成器-奶爸工作室-mobile,15197,MW_置底創意_繁中寶可夢卡表生成器-奶爸工作室,,,,6,6,6,0,100.00%,0.00%
