日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,Reduced Value Inventory (RVI) Ads,Incentivized Browsing (RVI) Ads,Proxy Server (RVI) Ads,seeThrough Ads,Invisible URL Ads,Total Eligible Ads for Site Quality,% Reduced Value Inventory (RVI) Ads,% seeThrough Ads,Invisible URL rate,% Incentivized Browsing (RVI) Ads,% Proxy Server (RVI) Ads
20260127,09,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,18535,MW_蓋版_縮短網址產生器-reurl,,知名媒體,,19,0,0,0,18,0,19,0.00%,94.74%,0.00%,0.00%,0.00%
20260127,09,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18557,CF_300x600_指定流量_包子漫畫(特開流量PB)-exchange,,,,171,0,0,0,171,0,171,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,09,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18737,CF_970x90_Banner_ 包子漫畫_twmanga-exchange,,,,314,74,0,74,279,0,314,23.57%,88.85%,0.00%,0.00%,23.57%
20260127,09,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,18876,CF_首頁連結bar下方_縮短網址產生器-reurl-exchange,,知名媒體,,6,2,0,2,5,0,6,33.33%,83.33%,0.00%,0.00%,33.33%
20260127,09,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,18877,MW_首頁連結bar下方_縮短網址產生器-reurl-exchange,,知名媒體,,6,2,0,2,5,0,6,33.33%,83.33%,0.00%,0.00%,33.33%
20260127,09,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18924,CF_300x250_內容頁_右側看版_1_台灣英文新聞(new)-exchange,,知名媒體,,48,0,0,0,46,0,48,0.00%,95.83%,0.00%,0.00%,0.00%
20260127,09,艾得基客行銷顧問股份有限公司,3490,太報,19043,MW_置底創意(展開)_太報,,知名媒體,,6,0,0,0,4,0,6,0.00%,66.67%,0.00%,0.00%,0.00%
20260127,09,艾得基客行銷顧問股份有限公司,3552,玩具人,19044,MW_320x480_文中創意_玩具人,,知名媒體,,18,0,0,0,15,0,18,0.00%,83.33%,0.00%,0.00%,0.00%
20260127,09,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),19047,(子)CF_300x250Banner_newtalk.tw_content_300250_1_新頭殼(R18),,知名媒體,子聯播網,12,2,0,2,12,0,12,16.67%,100.00%,0.00%,0.00%,16.67%
20260127,09,第一網站股份有限公司,2783,漫畫櫃manhuagui,20685,MW_300X250_manhuagui,antifroud,,,"4,474","1,201",0,"1,201","3,367",0,4474,26.84%,75.26%,0.00%,0.00%,26.84%
20260127,09,德榕企業有限公司,3578,TW Bodhi_mobile,20707,MW_置底創意_TW Bodhi,,,,36,9,0,9,27,0,36,25.00%,75.00%,0.00%,0.00%,25.00%
20260127,09,德榕企業有限公司,3578,TW Bodhi_mobile,20708,MW_蓋板_TW Bodhi,,,,186,46,0,46,128,0,186,24.73%,68.82%,0.00%,0.00%,24.73%
20260127,09,德榕企業有限公司,3581,忘憂書屋,20727,CF_336x280文章頁(RWD)_忘憂書屋,,,,46,10,0,10,37,0,46,21.74%,80.43%,0.00%,0.00%,21.74%
20260127,09,德榕企業有限公司,3582,忘憂書屋_mobile,20728,MW_文中創意300x250_忘憂書屋,,,,102,10,0,10,90,0,102,9.80%,88.24%,0.00%,0.00%,9.80%
20260127,09,德榕企業有限公司,3582,忘憂書屋_mobile,20730,MW_置底創意_忘憂書屋,,,,30,7,0,7,24,0,30,23.33%,80.00%,0.00%,0.00%,23.33%
20260127,09,第一網站股份有限公司,2916,KiKiNote,20731,CF_300x250_banner_kikinote (PB),,知名媒體,,46,0,0,0,46,0,46,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,09,艾得基客行銷顧問股份有限公司,3490,太報,21317,MW_蓋版_太報,,知名媒體,,18,0,0,0,15,0,18,0.00%,83.33%,0.00%,0.00%,0.00%
20260127,09,第一網站股份有限公司,2768,czbooks,21412,(子)CF_970x250_banner_czbooks(限時段)-PB,,,子聯播網,"2,005",318,0,318,"1,847",0,2005,15.86%,92.12%,0.00%,0.00%,15.86%
20260127,09,第一網站股份有限公司,3440,fsa_passback_first,21699,CF_336x280_fsa_passback_first,,,,"1,145",95,0,95,"1,137",0,1145,8.30%,99.30%,0.00%,0.00%,8.30%
20260127,09,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21759,CF_文章右側300x600_TVBS-女人我最大_HB,,知名媒體,,6,2,0,2,5,0,6,33.33%,83.33%,0.00%,0.00%,33.33%
20260127,09,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21760,MW_文章三_336x280_TVBS-女人我最大_HB,,知名媒體,,48,8,0,8,29,0,48,16.67%,60.42%,0.00%,0.00%,16.67%
20260127,09,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21761,MW_文章四_336x280_TVBS-女人我最大_HB,,知名媒體,,684,65,0,65,487,0,684,9.50%,71.20%,0.00%,0.00%,9.50%
20260127,09,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21762,MW_文章置底_320x100_TVBS-女人我最大_HB,,知名媒體,,206,20,0,20,127,0,206,9.71%,61.65%,0.00%,0.00%,9.71%
20260127,09,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21763,MW_文中創意320x480_TVBS-女人我最大_HB,,知名媒體,,656,47,0,47,424,0,656,7.16%,64.63%,0.00%,0.00%,7.16%
20260127,09,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21764,CF_文章右側300x600_TVBS-健康2.0_HB,,知名媒體,,20,0,0,0,20,0,20,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,09,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21765,MW_文章三_336x280_TVBS-健康2.0_HB,,知名媒體,,147,27,0,27,108,0,147,18.37%,73.47%,0.00%,0.00%,18.37%
20260127,09,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21767,MW_文章置底_320x100_TVBS-健康2.0_HB,,知名媒體,,6,0,0,0,4,0,6,0.00%,66.67%,0.00%,0.00%,0.00%
20260127,09,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21768,MW_文中創意320x480_TVBS-健康2.0_HB,,知名媒體,,"3,404",600,0,600,"2,438",0,3404,17.63%,71.62%,0.00%,0.00%,17.63%
20260127,09,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21770,MW_文章三_336x280_TVBS-食尚玩家_HB,,知名媒體,,"1,146",86,0,86,"1,005",0,1146,7.50%,87.70%,0.00%,0.00%,7.50%
20260127,09,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21771,MW_文章四_336x280_TVBS-食尚玩家_HB,,知名媒體,,18,0,0,0,18,0,18,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,09,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21773,MW_文中創意320x480_TVBS-食尚玩家_HB,,知名媒體,,63,5,0,5,45,0,63,7.94%,71.43%,0.00%,0.00%,7.94%
20260127,09,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21812,MW_文章一_336x280_TVBS-健康2.0_HB,,知名媒體,,788,140,0,140,578,0,788,17.77%,73.35%,0.00%,0.00%,17.77%
20260127,09,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),21830,(子)CF_300x250Banner_newtalk.tw_all_300250_1_新頭殼(R18),antifroud,知名媒體,子聯播網,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,09,儂儂雜誌社股份有限公司(bella儂儂),2135,Bella儂儂_2024,21876,MW-300x250_文章標題上方1_Bella儂儂,,知名媒體,,204,36,0,36,152,0,204,17.65%,74.51%,0.00%,0.00%,17.65%
20260127,09,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21898,CF_文章右側300x600_TVBS-新聞網_HB,,知名媒體,,8,2,0,2,7,0,8,25.00%,87.50%,0.00%,0.00%,25.00%
20260127,09,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21899,MW_文章一_336x280_TVBS-新聞網_HB,,知名媒體,,"4,372",120,0,120,"3,036",0,4372,2.74%,69.44%,0.00%,0.00%,2.74%
20260127,09,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21900,MW_文章三_336x280_TVBS-新聞網_HB,,知名媒體,,467,24,0,24,312,0,467,5.14%,66.81%,0.00%,0.00%,5.14%
20260127,09,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21901,MW_文章四_336x280_TVBS-新聞網_HB,,知名媒體,,6,0,0,0,3,0,6,0.00%,50.00%,0.00%,0.00%,0.00%
20260127,09,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21902,MW_文章置底_320x100_TVBS-新聞網_HB,,知名媒體,,"3,324",30,0,30,"2,637",0,3324,0.90%,79.33%,0.00%,0.00%,0.90%
20260127,09,聯合線上股份有限公司,3679,噓新聞,21903,PC_300x250_首頁及內文頁_噓新聞,,知名媒體,,12,0,0,0,12,0,12,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,09,富盈數據股份有限公司,3685,玩桌遊_mobile,21924,MW_置底創意(非展開)_玩桌遊-mobile,,,,56,12,0,12,39,0,56,21.43%,69.64%,0.00%,0.00%,21.43%
20260127,09,富盈數據股份有限公司,2615,熱血台中,21986,CF_336x280_全網_熱血台中,,,,64,0,0,0,50,0,64,0.00%,78.12%,0.00%,0.00%,0.00%
20260127,09,富盈數據股份有限公司,2615,熱血台中,21987,CF_336x280_全網_熱血台中,,,,108,18,0,18,65,0,108,16.67%,60.19%,0.00%,0.00%,16.67%
20260127,09,富盈數據股份有限公司,3704,天天要聞,22030,CF_300 x 250 banner_天天要聞_cpc2,,,,"1,300",322,0,322,"1,038",0,1300,24.77%,79.85%,0.00%,0.00%,24.77%
20260127,09,富盈數據股份有限公司,3703,繁體小說,22031,CF_300 x 250 banner_繁體小說_cpc2,,,,290,82,0,82,231,0,290,28.28%,79.66%,0.00%,0.00%,28.28%
20260127,09,冠妍動力科技有限公司,484,小老婆汽機車資訊網,22058,MW_文中創意320x480_小老婆汽機車資訊網-測試,,知名媒體,,6,0,0,0,5,0,6,0.00%,83.33%,0.00%,0.00%,0.00%
20260127,09,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22131,CF_文中300x250_TVBS-新聞網_HB_1,,知名媒體,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,09,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22132,CF_文中300x250_TVBS-新聞網_HB_2,,知名媒體,,62,6,0,6,57,0,62,9.68%,91.94%,0.00%,0.00%,9.68%
20260127,09,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22133,CF_文中300x250_TVBS-新聞網_HB_3,,知名媒體,,118,6,0,6,111,0,118,5.08%,94.07%,0.00%,0.00%,5.08%
20260127,09,富盈數據股份有限公司,3730,Teepr 亮新聞 HB,22145,MW_336x280_文中創意_Teepr亮新聞 HB,,,,6,0,0,0,3,0,6,0.00%,50.00%,0.00%,0.00%,0.00%
20260127,09,冰楓科技有限公司,3485,冰楓論壇-exchange,22160,CF_300x250_Banner2_ 冰楓論壇-exchange,,,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,09,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,22213,MW_蓋版_縮短網址產生器-reurl-2025.05(特殊供量),,知名媒體,,"1,054",16,0,16,"1,014",0,1054,1.52%,96.20%,0.00%,0.00%,1.52%
20260127,09,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22219,MW_置底(展開)_Basketball TOP5,,,,438,6,0,6,275,0,438,1.37%,62.79%,0.00%,0.00%,1.37%
20260127,09,欣發現股份有限公司,3363,大人物-mobile,22222,MW_蓋板_大人物,,知名媒體,,409,65,0,65,350,0,409,15.89%,85.57%,0.00%,0.00%,15.89%
20260127,09,艾得基客行銷顧問股份有限公司,3738,痞客邦,22223,MW_中繼頁_置底創意(展開)-痞客邦_Mobile,,知名媒體,,6,4,0,4,4,0,6,66.67%,66.67%,0.00%,0.00%,66.67%
20260127,09,朱光宁,3741,石頭小說3,22396,MW_置底_石頭小說3,,,,98,30,0,30,74,0,98,30.61%,75.51%,0.00%,0.00%,30.61%
20260127,09,朱光宁,3741,石頭小說3,22398,CF_336 x 280 banner_石頭小說3_cpc1.67,,,,"1,460",288,0,288,"1,278",0,1460,19.73%,87.53%,0.00%,0.00%,19.73%
20260127,09,朱光宁,3741,石頭小說3,22399,CF_320 x 480 橫幅_石頭小說3,,,,18,10,0,10,11,0,18,55.56%,61.11%,0.00%,0.00%,55.56%
20260127,09,闇碼科技股份有限公司,3068,限時圖片-imgus,22406,MW_置底_imgus,antifroud,,,32,1,0,1,21,0,32,3.12%,65.62%,0.00%,0.00%,3.12%
20260127,09,第一網站股份有限公司,2783,漫畫櫃manhuagui,22443,MW_置底_manhuagui,antifroud,,,"17,133","3,865",0,"3,865","12,881",0,17133,22.56%,75.18%,0.00%,0.00%,22.56%
20260127,09,艾得基客行銷顧問股份有限公司,3490,太報,22495,MW_300x250 BANNER_太報_CPM5,,知名媒體,子聯播網,12,0,0,0,11,0,12,0.00%,91.67%,0.00%,0.00%,0.00%
20260127,09,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22498,MW_300x250 Banner_Basketball TOP5_CPM5,,,子聯播網,"1,065",6,0,6,646,0,1065,0.56%,60.66%,0.00%,0.00%,0.56%
20260127,09,艾得基客行銷顧問股份有限公司,2578,鉅亨網,22507,MW_300x250_鉅亨網_直播用BN-1,,知名媒體,子聯播網,843,76,0,76,633,0,843,9.02%,75.09%,0.00%,0.00%,9.02%
20260127,09,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22514,MW_文中創意320x480_MoneyDJ,antifroud,知名媒體,,88,24,0,24,62,0,88,27.27%,70.45%,0.00%,0.00%,27.27%
20260127,09,艾得基客行銷顧問股份有限公司,2084,經濟日報,22517,MW_置底創意(非展開)_經濟日報,,知名媒體,,6,2,0,2,4,0,6,33.33%,66.67%,0.00%,0.00%,33.33%
20260127,09,李承翰-webptt,718,Web批踢踢(RWD),2284,MW-蓋板_文中_Web批踢踢,antifroud,,,25,0,0,0,25,0,25,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,09,麥智維,999,動漫戲說,3543,CF-728*90-內文上方-動漫戲說,antifroud,,,453,12,0,12,452,0,453,2.65%,99.78%,0.00%,0.00%,2.65%
20260127,09,肖偉彬,1287,紅櫻桃小說書庫,4678,CF-內文上方-300*250-紅櫻桃小說書庫,,,,20,14,0,14,11,0,20,70.00%,55.00%,0.00%,0.00%,70.00%
20260127,09,肖偉彬,1287,紅櫻桃小說書庫,4717,MW_文中創意300x250_紅櫻桃小說書庫,,,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,09,技達創意資訊有限公司,1299,泰好網,4733,CF-300*250-內文下方-泰好網,,,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,09,陈晋福,1367,電視超人,4997,CF-300X250-電視超人,,,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,09,台灣時報社股份有限公司,1665,台灣時報電子報,6263,CF-300X600-右側通欄-台灣時報電子報,,,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,09,精鏡傳媒股份有限公司,1060,鏡週刊,8246,MW_文中創意320x480_鏡週刊,,知名媒體,,6,0,0,0,5,0,6,0.00%,83.33%,0.00%,0.00%,0.00%
20260127,09,精鏡傳媒股份有限公司,1060,鏡週刊,8250,MW_置底創意(非展開)_鏡週刊,,知名媒體,,12,2,0,2,8,0,12,16.67%,66.67%,0.00%,0.00%,16.67%
20260127,09,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8576,CF_336x280_戲劇-右側好康資訊下方_LINE TV-exchange,,知名媒體,,45,0,0,0,45,0,45,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,09,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8577,CF_336x280_戲劇-右側好康資訊上方_LINE TV-exchange,,知名媒體,,90,3,0,3,90,0,90,3.33%,100.00%,0.00%,0.00%,3.33%
20260127,09,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,8862,CF_970X90_分類新聞內頁上方_民視新聞(MCM),,知名媒體,,12,0,0,0,12,0,12,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,09,時報資訊股份有限公司,2335,中時電子報_2019,9887,MW-置底創意(非展開)中時電子報_2019,,知名媒體,,"3,320",640,0,640,"2,594",0,3320,19.28%,78.13%,0.00%,0.00%,19.28%
20260127,10,英屬維京群島商浩美數位有限公司台灣分公司,2315,Teepr亮新聞-exchange,10012,CF_336x280Banner_Teepr亮新聞-exchange,,知名媒體,,758,12,0,12,526,0,758,1.58%,69.39%,0.00%,0.00%,1.58%
20260127,10,第一網站股份有限公司,2235,線上英漢字典(cdict),10549,CF_300x250_cdict,,,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,10,昱得資訊工作室,2528,數位書香,11080,CF_728x90_首頁上方_數位書香,antifroud,,,8,0,0,0,8,0,8,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,10,昱得資訊工作室,2528,數位書香,11081,CF_160x600_首頁右側_數位書香,antifroud,,,111,0,0,0,111,0,111,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,10,第一網站股份有限公司,2518,麻辣家族討論區(twbts),11082,CF-728X90-twbts,antifroud,,,"1,338",6,0,6,"1,338",0,1338,0.45%,100.00%,0.00%,0.00%,0.45%
20260127,10,第一網站股份有限公司,2540,risu短網址,11260,MW-300X250-MB_page_left-risu,,知名媒體,,"1,661",58,0,58,"1,132",0,1661,3.49%,68.15%,0.00%,0.00%,3.49%
20260127,10,第一網站股份有限公司,2492,ttshow,11273,MW-300X250-ttshow,,知名媒體,,18,6,0,6,15,0,18,33.33%,83.33%,0.00%,0.00%,33.33%
20260127,10,第一網站股份有限公司,2601,Meme梗圖倉庫,11443,CF-336X280-meme,,,,"1,337",145,0,145,"1,253",0,1337,10.85%,93.72%,0.00%,0.00%,10.85%
20260127,10,第一網站股份有限公司,2540,risu短網址,11978,MW_變形蓋版_risu短網址,,知名媒體,,18,0,0,0,10,0,18,0.00%,55.56%,0.00%,0.00%,0.00%
20260127,10,第一網站股份有限公司,2540,risu短網址,11979,MW_置底創意_risu短網址(IOS),,知名媒體,,12,2,0,2,6,0,12,16.67%,50.00%,0.00%,0.00%,16.67%
20260127,10,艾得基客行銷顧問股份有限公司,2578,鉅亨網,12070,MW_320x480_文中創意_鉅亨網,,知名媒體,,"9,444",567,0,567,"7,353",0,9444,6.00%,77.86%,0.00%,0.00%,6.00%
20260127,10,時報資訊股份有限公司,2770,中時電子報_HB,12559,CF_300x250_右側互動看版_中時電子報_HB,,知名媒體,,"1,862",159,0,159,"1,757",0,1862,8.54%,94.36%,0.00%,0.00%,8.54%
20260127,10,時報資訊股份有限公司,2770,中時電子報_HB,12560,CF_336x280_文中看板_中時電子報_HB,,知名媒體,,"1,796",151,0,151,"1,695",0,1796,8.41%,94.38%,0.00%,0.00%,8.41%
20260127,10,時報資訊股份有限公司,2770,中時電子報_HB,12561,MW_300x250_內頁TOP Banner_中時電子報_HB,antifroud,知名媒體,,"8,479",953,0,953,"6,548",0,8479,11.24%,77.23%,0.00%,0.00%,11.24%
20260127,10,第一網站股份有限公司,2768,czbooks,12570,CF_728x90_banner_czbooks,,,,"3,034",347,0,347,"2,827",0,3034,11.44%,93.18%,0.00%,0.00%,11.44%
20260127,10,第一網站股份有限公司,2768,czbooks,12571,CF-300x600_Banner_czbooks,,,,"1,289",8,0,8,647,0,1289,0.62%,50.19%,0.00%,0.00%,0.62%
20260127,10,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12579,CF_300x250_右側第一塊_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,899,37,0,37,739,0,899,4.12%,82.20%,0.00%,0.00%,4.12%
20260127,10,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12580,CF_300x250_內文文中左側_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,994,52,0,52,832,0,994,5.23%,83.70%,0.00%,0.00%,5.23%
20260127,10,第一網站股份有限公司,2783,漫畫櫃manhuagui,12676,CF_728X90_manhuagui,antifroud,,,"35,777","4,005",0,"4,005","32,973",0,35777,11.19%,92.16%,0.00%,0.00%,11.19%
20260127,10,艾得基客行銷顧問股份有限公司,2635,工商時報,12761,MW_320x480_文中創意_工商時報new,,知名媒體,,66,2,0,2,53,0,66,3.03%,80.30%,0.00%,0.00%,3.03%
20260127,10,第一網站股份有限公司,2801,damanwoo,12868,CF-300x250_Banner_damanwoo_大人物,,,,166,0,0,0,166,0,166,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,10,第一網站股份有限公司,2820,星座好朋友(horofriend88),12966,MW_320x100_horofriend88,antifroud,,,18,0,0,0,11,0,18,0.00%,61.11%,0.00%,0.00%,0.00%
20260127,10,第一網站股份有限公司,2836,vivi01,13032,MW_置底創意_vivi01 ViVi視頻,,,,6,0,0,0,3,0,6,0.00%,50.00%,0.00%,0.00%,0.00%
20260127,10,第一網站股份有限公司,2838,mycard,13041,MW_320x480_加倍mycard,,,,58,0,0,0,58,0,58,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,10,第一網站股份有限公司,2862,Manhuaren,13254,MW_320x100_banner_manhuaren,,,,6,2,0,2,5,0,6,33.33%,83.33%,0.00%,0.00%,33.33%
20260127,10,和運租車股份有限公司,2878,abc好車網,13368,CF_970x90_物件頁下方_abc好車網,,知名媒體,,6,2,0,2,4,0,6,33.33%,66.67%,0.00%,0.00%,33.33%
20260127,10,曾憲敏,202,85小說網,13445,MW_336X280_全量1_85小說網,,,,265,90,0,90,189,0,265,33.96%,71.32%,0.00%,0.00%,33.96%
20260127,10,曾憲敏,202,85小說網,13446,MW_336X280_全量2_85小說網,,,,"1,909",471,0,471,"1,464",0,1909,24.67%,76.69%,0.00%,0.00%,24.67%
20260127,10,第一網站股份有限公司,2768,czbooks,13481,MW_300x250_banner_czbooks,antifroud,,子聯播網,"40,980","10,242",0,"10,242","31,490",0,40980,24.99%,76.84%,0.00%,0.00%,24.99%
20260127,10,第一網站股份有限公司,2768,czbooks,13482,(子)CF_300x600_banner_czbooks(限時段),,,子聯播網,120,0,0,0,120,0,120,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,10,第一網站股份有限公司,2768,czbooks,13483,(子)CF_970x250_banner_czbooks(限時段),,,子聯播網,192,0,0,0,192,0,192,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,10,第一網站股份有限公司,2910,clickme,13548,(子)CF_300x250_banner_clickme(一般),,,子聯播網,325,6,0,6,325,0,325,1.85%,100.00%,0.00%,0.00%,1.85%
20260127,10,第一網站股份有限公司,2910,clickme,13549,CF_300x250_banner_clickme(一般),,,,693,131,0,131,545,0,693,18.90%,78.64%,0.00%,0.00%,18.90%
20260127,10,第一網站股份有限公司,2916,KiKiNote,13576,(子)CF_300x250_banner_kikinote,,知名媒體,子聯播網,"1,022",9,0,9,"1,010",0,1022,0.88%,98.83%,0.00%,0.00%,0.88%
20260127,10,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13848,CF_300x250_轉址失敗_最右邊_reurl,,知名媒體,,26,2,0,2,24,0,26,7.69%,92.31%,0.00%,0.00%,7.69%
20260127,10,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13856,CF_300x250_轉址失敗頁第二塊_reurl,,知名媒體,,16,0,0,0,16,0,16,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,10,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13861,CF_300x250_網址下方右側(PB)_reurl,,知名媒體,,8,0,0,0,4,0,8,0.00%,50.00%,0.00%,0.00%,0.00%
20260127,10,第一網站股份有限公司,2768,czbooks,13903,(子)CF_300x250_banner_czbooks(直播),antifroud,,子聯播網,"5,334",0,0,0,"5,334",0,5334,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,10,第一網站股份有限公司,2768,czbooks,14036,MW_320x480_CZBOOKS,antifroud,,,130,28,0,28,107,0,130,21.54%,82.31%,0.00%,0.00%,21.54%
20260127,10,陳人鳳,480,飛格寵物家族_PC,1407,CF-728X90_上方通欄_飛格寵物家族,,,,19,0,0,0,14,0,19,0.00%,73.68%,0.00%,0.00%,0.00%
20260127,10,陳人鳳,480,飛格寵物家族_PC,1408,CF-300X250_內文_飛格寵物家族,,,,62,0,0,0,62,0,62,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,10,飛凡傳播股份有限公司,1921,非凡新聞台-exchange,14188,MW_300x250_內文上方_非凡新聞-exchange,antifroud,知名媒體,,18,0,0,0,18,0,18,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,10,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,14210,MW_文中創意300x250_縮短網址產生器-reurl,,知名媒體,,379,21,0,21,324,0,379,5.54%,85.49%,0.00%,0.00%,5.54%
20260127,10,巨思文化股份有限公司,3052,經理人_HB,14238,MW_文章結束第一塊_300x250_經理人-HB,,知名媒體,,18,2,0,2,10,0,18,11.11%,55.56%,0.00%,0.00%,11.11%
20260127,10,巨思文化股份有限公司,3052,經理人_HB,14241,MW_300x250_內文下方_經理人-HB,,知名媒體,,18,2,0,2,10,0,18,11.11%,55.56%,0.00%,0.00%,11.11%
20260127,10,巨思文化股份有限公司,3053,數位時代_HB,14242,CF_300x250_內文下方左側_數位時代-HB,,知名媒體,,32,0,0,0,31,0,32,0.00%,96.88%,0.00%,0.00%,0.00%
20260127,10,巨思文化股份有限公司,3053,數位時代_HB,14243,CF_300x250_內文下方右側_數位時代-HB,,知名媒體,,32,0,0,0,31,0,32,0.00%,96.88%,0.00%,0.00%,0.00%
20260127,10,巨思文化股份有限公司,3053,數位時代_HB,14244,MW_300x250_文中第四塊_數位時代-HB,,知名媒體,,6,0,0,0,5,0,6,0.00%,83.33%,0.00%,0.00%,0.00%
