日期,小時,版位編號,供應商名稱,網站,網站名稱,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads (Viewability),Eligible Ads for Viewability (Viewability),Measured Ads (Viewability),% Measured Ads (Viewability),Viewable Impressions (Viewability),% Viewable Impressions (Viewability),Non-Viewable Ads (Viewability),% Non-Viewable Ads (Viewability),Average Time In View (Sec) (Viewability),Total Tracked Ads (IVT),Eligible Ads for Invalid Traffic (IVT),Invalid Traffic Ads (IVT),Valid Traffic Ads (IVT),General Invalid Traffic (GIVT) Ads (IVT),Sophisticated Invalid Traffic (SIVT) Ads (IVT),Bots (SIVT) Ads (IVT),Domain Spoofing (SIVT) Ads (IVT),Hidden Ads (SIVT) Ads (IVT),% Eligible for Invalid Traffic (IVT),% Invalid Traffic Ads (IVT),% General Invalid Traffic (GIVT) Ads (IVT),% Sophisticated Invalid Traffic (SIVT) Ads (IVT),% Bots (SIVT) Ads (IVT),% Domain Spoofing (SIVT) Ads (IVT),% Hidden Ads (SIVT) Ads (IVT),Total Tracked Ads (SiteQuality),Reduced Value Inventory (RVI) Ads (SiteQuality),Incentivized Browsing (RVI) Ads (SiteQuality),Proxy Server (RVI) Ads (SiteQuality),seeThrough Ads (SiteQuality),Invisible URL Ads (SiteQuality),Total Eligible Ads for Site Quality (SiteQuality),% Reduced Value Inventory (RVI) Ads (SiteQuality),% seeThrough Ads (SiteQuality),Invisible URL rate (SiteQuality),% Incentivized Browsing (RVI) Ads (SiteQuality),% Proxy Server (RVI) Ads (SiteQuality),Total Tracked Ads (BrandSuitability),MFA Ads (BrandSuitability),AD Clutter Ads (BrandSuitability),Total Eligible Ads for Brand Suitability (BrandSuitability),Brand Suitability Passed Ads (BrandSuitability),Brand Suitability Failed Ads (BrandSuitability),% Brand Suitability Passed Ads (BrandSuitability),% Brand Suitability Failed Ads (BrandSuitability),MFA rate (BrandSuitability),AD Clutter rate (BrandSuitability),Total Tracked Ads (QualImpressions),Eligible ads for quality Impressions (QualImpressions),Quality Ads (QualImpressions),Non-quality Ads (QualImpressions),Quality Ads rate (QualImpressions),Non-quality Ads rate (QualImpressions)
20260126,22,22160,冰楓科技有限公司,3485.0,冰楓論壇-exchange,CF_300x250_Banner2_ 冰楓論壇-exchange,,,,6,3,3,100.00%,2,66.67%,1,33.33%,2.93,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%,6,6,6,0,100.00%,0.00%
20260126,22,22213,闇碼科技股份有限公司,3048.0,縮短網址產生器-reurl,MW_蓋版_縮短網址產生器-reurl-2025.05(特殊供量),,知名媒體,,277,94,94,100.00%,25,26.60%,69,73.40%,0.84,277,277,84,193,55,29,29,0,0,100.00%,30.32%,19.86%,10.47%,10.47%,0.00%,0.00%,289,26,0,26,218,0,289,9.00%,75.43%,0.00%,0.00%,9.00%,289,0,0,289,197,92,68.17%,31.83%,0.00%,0.00%,289,289,197,92,68.17%,31.83%
20260126,22,22222,欣發現股份有限公司,3363.0,大人物-mobile,MW_蓋板_大人物,,知名媒體,,6,3,3,100.00%,2,66.67%,1,33.33%,1.03,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,4,0,4,4,0,6,66.67%,66.67%,0.00%,0.00%,66.67%,6,0,0,6,5,1,83.33%,16.67%,0.00%,0.00%,6,6,5,1,83.33%,16.67%
20260126,22,22398,朱光宁,3741.0,石頭小說3,CF_336 x 280 banner_石頭小說3_cpc1.67,,,,"26,706","13,106","13,106",100.00%,"8,958",68.35%,"4,148",31.65%,6.88,"26,694","26,692",34,"26,658",0,34,34,0,0,99.99%,0.13%,0.00%,0.13%,0.13%,0.00%,0.00%,"26,730",460,0,460,"26,575",0,"26,730",1.72%,99.42%,0.00%,0.00%,1.72%,"26,682",0,0,"26,680","15,316","11,364",57.41%,42.59%,0.00%,0.00%,"26,748","26,746","15,349","11,397",57.39%,42.61%
20260126,22,22399,朱光宁,3741.0,石頭小說3,CF_320 x 480 橫幅_石頭小說3,,,,26,13,13,100.00%,2,15.38%,11,84.62%,0.41,26,26,0,26,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,26,6,0,6,21,0,26,23.08%,80.77%,0.00%,0.00%,23.08%,26,0,0,26,15,11,57.69%,42.31%,0.00%,0.00%,26,26,15,11,57.69%,42.31%
20260126,22,22406,闇碼科技股份有限公司,3068.0,限時圖片-imgus,MW_置底_imgus,antifroud,,,358,171,171,100.00%,92,53.80%,79,46.20%,1.72,358,358,0,358,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,358,0,0,0,235,0,358,0.00%,65.64%,0.00%,0.00%,0.00%,358,0,0,358,356,2,99.44%,0.56%,0.00%,0.00%,358,358,356,2,99.44%,0.56%
20260126,22,22443,第一網站股份有限公司,2783.0,漫畫櫃manhuagui,MW_置底_manhuagui,antifroud,,,"1,427",690,690,100.00%,116,16.81%,574,83.19%,1.73,"1,427","1,427",10,"1,417",0,10,10,0,0,100.00%,0.70%,0.00%,0.70%,0.70%,0.00%,0.00%,"1,421",384,0,384,"1,044",0,"1,421",27.02%,73.47%,0.00%,0.00%,27.02%,"1,415",0,0,"1,415","1,305",110,92.23%,7.77%,0.00%,0.00%,"1,427","1,427","1,314",113,92.08%,7.92%
20260126,22,22507,艾得基客行銷顧問股份有限公司,2578.0,鉅亨網,MW_300x250_鉅亨網_直播用BN-1,,知名媒體,子聯播網,7,3,3,100.00%,0,0.00%,3,100.00%,0.27,7,7,0,7,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7,0,0,0,6,0,7,0.00%,85.71%,0.00%,0.00%,0.00%,7,0,0,7,7,0,100.00%,0.00%,0.00%,0.00%,7,7,7,0,100.00%,0.00%
20260126,22,2284,李承翰-webptt,718.0,Web批踢踢(RWD),MW-蓋板_文中_Web批踢踢,antifroud,,,56,21,21,100.00%,16,76.19%,5,23.81%,62.32,56,56,0,56,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50,6,0,6,48,0,50,12.00%,96.00%,0.00%,0.00%,12.00%,50,0,0,50,35,15,70.00%,30.00%,0.00%,0.00%,56,56,39,17,69.64%,30.36%
20260126,22,3543,麥智維,999.0,動漫戲說,CF-728*90-內文上方-動漫戲說,antifroud,,,30,17,17,100.00%,14,82.35%,3,17.65%,11.15,30,30,0,30,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,30,8,0,8,28,0,30,26.67%,93.33%,0.00%,0.00%,26.67%,30,0,0,30,16,14,53.33%,46.67%,0.00%,0.00%,30,30,16,14,53.33%,46.67%
20260126,22,4678,肖偉彬,1287.0,紅櫻桃小說書庫,CF-內文上方-300*250-紅櫻桃小說書庫,,,,6,3,3,100.00%,1,33.33%,2,66.67%,8.87,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,2,0,2,5,0,6,33.33%,83.33%,0.00%,0.00%,33.33%,6,0,0,6,4,2,66.67%,33.33%,0.00%,0.00%,6,6,4,2,66.67%,33.33%
20260126,22,4734,技達創意資訊有限公司,1299.0,泰好網,MW-320*100-首頁、內文上方-泰好網,,,,24,8,8,100.00%,1,12.50%,7,87.50%,0.18,24,24,0,24,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,24,0,0,0,24,0,24,0.00%,100.00%,0.00%,0.00%,0.00%,24,0,0,24,22,2,91.67%,8.33%,0.00%,0.00%,24,24,22,2,91.67%,8.33%
20260126,22,4997,陈晋福,1367.0,電視超人,CF-300X250-電視超人,,,,8,3,3,100.00%,1,33.33%,2,66.67%,3.55,8,8,0,8,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8,8,0,8,8,0,8,100.00%,100.00%,0.00%,0.00%,100.00%,8,0,0,8,5,3,62.50%,37.50%,0.00%,0.00%,8,8,5,3,62.50%,37.50%
20260126,22,6069,麥智維,999.0,動漫戲說,CF-300*250-首頁-動漫戲說,,,,166,78,78,100.00%,36,46.15%,42,53.85%,3.91,166,166,0,166,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,166,42,0,42,132,0,166,25.30%,79.52%,0.00%,0.00%,25.30%,166,0,0,166,142,24,85.54%,14.46%,0.00%,0.00%,166,166,142,24,85.54%,14.46%
20260126,22,8250,精鏡傳媒股份有限公司,1060.0,鏡週刊,MW_置底創意(非展開)_鏡週刊,,知名媒體,,69,34,34,100.00%,32,94.12%,2,5.88%,56.81,69,69,0,69,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,69,0,0,0,67,0,69,0.00%,97.10%,0.00%,0.00%,0.00%,69,0,0,69,60,9,86.96%,13.04%,0.00%,0.00%,69,69,60,9,86.96%,13.04%
20260126,22,8313,臺灣電視事業股份有限公司,52.0,台視,PC-300x250_內文第一塊_台視財經,,知名媒體,,6,3,3,100.00%,2,66.67%,1,33.33%,2.50,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,2,0,2,4,0,6,33.33%,66.67%,0.00%,0.00%,33.33%,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%,6,6,6,0,100.00%,0.00%
20260126,22,8393,布林遊國際有限公司,1692.0,Bring You,CF-300X250-上方通欄右側_BringYou,,知名媒體,,6,3,3,100.00%,1,33.33%,2,66.67%,10.00,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%,6,6,6,0,100.00%,0.00%
20260126,22,8576,巧克科技新媒體股份有限公司,2127.0,LINE TV_Banner-exchange,CF_336x280_戲劇-右側好康資訊下方_LINE TV-exchange,,知名媒體,,38,19,19,100.00%,1,5.26%,18,94.74%,0.06,38,38,0,38,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,38,0,0,0,37,0,38,0.00%,97.37%,0.00%,0.00%,0.00%,38,0,0,38,33,5,86.84%,13.16%,0.00%,0.00%,38,38,33,5,86.84%,13.16%
20260126,23,10012,英屬維京群島商浩美數位有限公司台灣分公司,2315.0,Teepr亮新聞-exchange,CF_336x280Banner_Teepr亮新聞-exchange,,知名媒體,,156,78,78,100.00%,2,2.56%,76,97.44%,0.15,162,162,0,162,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,156,2,0,2,110,0,156,1.28%,70.51%,0.00%,0.00%,1.28%,168,0,0,168,168,0,100.00%,0.00%,0.00%,0.00%,168,168,168,0,100.00%,0.00%
20260126,23,11080,昱得資訊工作室,2528.0,數位書香,CF_728x90_首頁上方_數位書香,antifroud,,,82,41,41,100.00%,32,78.05%,9,21.95%,5.34,82,82,0,82,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,82,0,0,0,82,0,82,0.00%,100.00%,0.00%,0.00%,0.00%,76,0,0,76,76,0,100.00%,0.00%,0.00%,0.00%,82,82,82,0,100.00%,0.00%
20260126,23,11081,昱得資訊工作室,2528.0,數位書香,CF_160x600_首頁右側_數位書香,antifroud,,,"1,034",463,463,100.00%,205,44.28%,258,55.72%,3.14,"1,028","1,028",0,"1,028",0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"1,016",0,0,0,"1,016",0,"1,016",0.00%,100.00%,0.00%,0.00%,0.00%,"1,034",0,0,"1,034","1,033",1,99.90%,0.10%,0.00%,0.00%,"1,034","1,034","1,033",1,99.90%,0.10%
20260126,23,11082,第一網站股份有限公司,2518.0,麻辣家族討論區(twbts),CF-728X90-twbts,antifroud,,,145,61,61,100.00%,42,68.85%,19,31.15%,4.81,145,145,0,145,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,139,0,0,0,139,0,139,0.00%,100.00%,0.00%,0.00%,0.00%,145,0,0,145,135,10,93.10%,6.90%,0.00%,0.00%,145,145,135,10,93.10%,6.90%
20260126,23,11260,第一網站股份有限公司,2540.0,risu短網址,MW-300X250-MB_page_left-risu,,知名媒體,,6,2,2,100.00%,2,100.00%,0,0.00%,3.88,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%,6,6,6,0,100.00%,0.00%
20260126,23,11273,第一網站股份有限公司,2492.0,ttshow,MW-300X250-ttshow,,知名媒體,,18,9,9,100.00%,2,22.22%,7,77.78%,1.99,18,18,0,18,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,18,0,0,0,18,0,18,0.00%,100.00%,0.00%,0.00%,0.00%,18,0,0,18,14,4,77.78%,22.22%,0.00%,0.00%,18,18,14,4,77.78%,22.22%
20260126,23,11443,第一網站股份有限公司,2601.0,Meme梗圖倉庫,CF-336X280-meme,,,,24,12,12,100.00%,0,0.00%,12,100.00%,0.00,24,24,0,24,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,24,6,0,6,21,0,24,25.00%,87.50%,0.00%,0.00%,25.00%,24,0,0,24,24,0,100.00%,0.00%,0.00%,0.00%,24,24,24,0,100.00%,0.00%
20260126,23,12210,葉志斌,2745.0,繁中寶可夢卡表生成器-奶爸工作室-exchange,CF_728x90__文末__繁中寶可夢卡表生成器,,,,34,17,17,100.00%,7,41.18%,10,58.82%,13.56,34,34,0,34,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,34,0,0,0,34,0,34,0.00%,100.00%,0.00%,0.00%,0.00%,34,0,0,34,34,0,100.00%,0.00%,0.00%,0.00%,34,34,34,0,100.00%,0.00%
20260126,23,12570,第一網站股份有限公司,2768.0,czbooks,CF_728x90_banner_czbooks,,,,"49,582","24,371","24,370",100.00%,"17,847",73.23%,"6,523",26.77%,3.93,"49,582","49,582",126,"49,456",64,62,62,0,0,100.00%,0.25%,0.13%,0.13%,0.13%,0.00%,0.00%,"49,582","1,907",0,"1,907","48,792",0,"49,582",3.85%,98.41%,0.00%,0.00%,3.85%,"49,582",0,0,"49,582","36,898","12,684",74.42%,25.58%,0.00%,0.00%,"49,588","49,588","36,902","12,686",74.42%,25.58%
20260126,23,12579,鳳梨傳媒股份有限公司,2190.0,民視新聞網-Exchange,CF_300x250_右側第一塊_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"1,471",722,722,100.00%,23,3.19%,699,96.81%,0.65,"1,477","1,477",22,"1,455",8,14,14,0,0,100.00%,1.49%,0.54%,0.95%,0.95%,0.00%,0.00%,"1,459",99,0,99,"1,055",0,"1,459",6.79%,72.31%,0.00%,0.00%,6.79%,"1,471",0,0,"1,471","1,427",44,97.01%,2.99%,0.00%,0.00%,"1,477","1,477","1,433",44,97.02%,2.98%
20260126,23,12580,鳳梨傳媒股份有限公司,2190.0,民視新聞網-Exchange,CF_300x250_內文文中左側_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"1,482",709,709,100.00%,56,7.90%,653,92.10%,1.40,"1,482","1,482",58,"1,424",15,43,43,0,0,100.00%,3.91%,1.01%,2.90%,2.90%,0.00%,0.00%,"1,488",80,0,80,"1,094",0,"1,488",5.38%,73.52%,0.00%,0.00%,5.38%,"1,494",0,0,"1,494","1,408",86,94.24%,5.76%,0.00%,0.00%,"1,494","1,494","1,408",86,94.24%,5.76%
20260126,23,12676,第一網站股份有限公司,2783.0,漫畫櫃manhuagui,CF_728X90_manhuagui,antifroud,,,"78,971","38,420","38,420",100.00%,"12,730",33.13%,"25,690",66.87%,3.67,"78,971","78,971","1,273","77,698","1,075",198,198,0,0,100.00%,1.61%,1.36%,0.25%,0.25%,0.00%,0.00%,"78,977","13,073",0,"13,073","70,038",0,"78,977",16.55%,88.68%,0.00%,0.00%,16.55%,"78,977",0,0,"78,977","65,843","13,134",83.37%,16.63%,0.00%,0.00%,"78,977","78,977","65,843","13,134",83.37%,16.63%
20260126,23,12868,第一網站股份有限公司,2801.0,damanwoo,CF-300x250_Banner_damanwoo_大人物,,,,6,2,2,100.00%,0,0.00%,2,100.00%,0.00,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%,6,6,6,0,100.00%,0.00%
20260126,23,12966,第一網站股份有限公司,2820.0,星座好朋友(horofriend88),MW_320x100_horofriend88,antifroud,,,8,4,4,100.00%,3,75.00%,1,25.00%,26.25,8,8,0,8,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8,0,0,0,5,0,8,0.00%,62.50%,0.00%,0.00%,0.00%,8,0,0,8,8,0,100.00%,0.00%,0.00%,0.00%,8,8,8,0,100.00%,0.00%
20260126,23,13445,曾憲敏,202.0,85小說網,MW_336X280_全量1_85小說網,,,,"1,084",538,538,100.00%,272,50.56%,266,49.44%,4.31,"1,078","1,078",4,"1,074",0,4,4,0,0,100.00%,0.37%,0.00%,0.37%,0.37%,0.00%,0.00%,"1,072",310,0,310,811,0,"1,072",28.92%,75.65%,0.00%,0.00%,28.92%,"1,090",0,0,"1,090",799,291,73.30%,26.70%,0.00%,0.00%,"1,090","1,090",799,291,73.30%,26.70%
20260126,23,13446,曾憲敏,202.0,85小說網,MW_336X280_全量2_85小說網,,,,"8,104","4,010","4,010",100.00%,"2,172",54.16%,"1,838",45.84%,5.50,"8,092","8,092",24,"8,068",8,16,16,0,0,100.00%,0.30%,0.10%,0.20%,0.20%,0.00%,0.00%,"8,152","2,316",0,"2,316","6,052",0,"8,152",28.41%,74.24%,0.00%,0.00%,28.41%,"8,098",0,0,"8,098","6,325","1,773",78.11%,21.89%,0.00%,0.00%,"8,158","8,158","6,369","1,789",78.07%,21.93%
20260126,23,13450,曾憲敏,601.0,85小說網_PC,(子)CF_336x280_全量2_85小說網,,,子聯播網,176,87,87,100.00%,62,71.26%,25,28.74%,12.45,176,176,2,174,2,0,0,0,0,100.00%,1.14%,1.14%,0.00%,0.00%,0.00%,0.00%,182,2,0,2,182,0,182,1.10%,100.00%,0.00%,0.00%,1.10%,176,0,0,176,114,62,64.77%,35.23%,0.00%,0.00%,182,182,118,64,64.84%,35.16%
20260126,23,13482,第一網站股份有限公司,2768.0,czbooks,(子)CF_300x600_banner_czbooks(限時段),,,子聯播網,"3,247","1,616","1,616",100.00%,"1,243",76.92%,373,23.08%,113.38,"3,247","3,247",4,"3,243",4,0,0,0,0,100.00%,0.12%,0.12%,0.00%,0.00%,0.00%,0.00%,"3,247",6,0,6,"3,246",0,"3,247",0.18%,99.97%,0.00%,0.00%,0.18%,"3,247",0,0,"3,247","2,167","1,080",66.74%,33.26%,0.00%,0.00%,"3,247","3,247","2,167","1,080",66.74%,33.26%
20260126,23,13483,第一網站股份有限公司,2768.0,czbooks,(子)CF_970x250_banner_czbooks(限時段),,,子聯播網,"3,737","1,853","1,853",100.00%,759,40.96%,"1,094",59.04%,5.74,"3,749","3,749",4,"3,745",4,0,0,0,0,100.00%,0.11%,0.11%,0.00%,0.00%,0.00%,0.00%,"3,749",6,0,6,"3,747",0,"3,749",0.16%,99.95%,0.00%,0.00%,0.16%,"3,743",0,0,"3,743","2,319","1,424",61.96%,38.04%,0.00%,0.00%,"3,749","3,749","2,323","1,426",61.96%,38.04%
20260126,23,13548,第一網站股份有限公司,2910.0,clickme,(子)CF_300x250_banner_clickme(一般),,,子聯播網,"2,464","1,155","1,151",99.65%,394,34.23%,757,65.77%,2.11,"2,464","2,464",24,"2,440",10,14,14,0,0,100.00%,0.97%,0.41%,0.57%,0.57%,0.00%,0.00%,"2,464",211,0,211,"2,227",0,"2,464",8.56%,90.38%,0.00%,0.00%,8.56%,"2,464",0,0,"2,464","1,826",638,74.11%,25.89%,0.00%,0.00%,"2,464","2,464","1,826",638,74.11%,25.89%
20260126,23,13549,第一網站股份有限公司,2910.0,clickme,CF_300x250_banner_clickme(一般),,,,26,13,13,100.00%,0,0.00%,13,100.00%,0.00,26,26,0,26,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,26,0,0,0,26,0,26,0.00%,100.00%,0.00%,0.00%,0.00%,20,0,0,20,20,0,100.00%,0.00%,0.00%,0.00%,26,26,23,3,88.46%,11.54%
20260126,23,13576,第一網站股份有限公司,2916.0,KiKiNote,(子)CF_300x250_banner_kikinote,,知名媒體,子聯播網,"1,581",780,780,100.00%,58,7.44%,722,92.56%,0.83,"1,575","1,575",0,"1,575",0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"1,569",456,0,456,"1,199",0,"1,569",29.06%,76.42%,0.00%,0.00%,29.06%,"1,575",0,0,"1,575","1,474",101,93.59%,6.41%,0.00%,0.00%,"1,587","1,587","1,483",104,93.45%,6.55%
20260126,23,13848,闇碼科技股份有限公司,2992.0,縮短網址產生器-reurl-exchange,CF_300x250_轉址失敗_最右邊_reurl,,知名媒體,,6,0,0,0.00%,0,0.00%,0,0.00%,0.00,6,6,6,0,0,6,6,0,0,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%,6,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,6,6,0,6,0.00%,100.00%
20260126,23,13856,闇碼科技股份有限公司,2992.0,縮短網址產生器-reurl-exchange,CF_300x250_轉址失敗頁第二塊_reurl,,知名媒體,,18,5,5,100.00%,0,0.00%,5,100.00%,0.00,18,18,8,10,0,8,8,0,0,100.00%,44.44%,0.00%,44.44%,44.44%,0.00%,0.00%,18,0,0,0,14,0,18,0.00%,77.78%,0.00%,0.00%,0.00%,18,0,0,18,8,10,44.44%,55.56%,0.00%,0.00%,18,18,8,10,44.44%,55.56%
20260126,23,13903,第一網站股份有限公司,2768.0,czbooks,(子)CF_300x250_banner_czbooks(直播),antifroud,,子聯播網,"266,108","145,523","145,523",100.00%,"12,158",8.35%,"133,365",91.65%,0.48,"266,108","266,108",574,"265,534",258,316,316,0,0,100.00%,0.22%,0.10%,0.12%,0.12%,0.00%,0.00%,"266,108","54,851",0,"54,851","251,561",0,"266,108",20.61%,94.53%,0.00%,0.00%,20.61%,"266,108",0,0,"266,108","138,794","127,314",52.16%,47.84%,0.00%,0.00%,"266,108","266,108","138,794","127,314",52.16%,47.84%
20260126,23,1407,陳人鳳,480.0,飛格寵物家族_PC,CF-728X90_上方通欄_飛格寵物家族,,,,54,12,12,100.00%,9,75.00%,3,25.00%,13.60,54,54,11,43,0,11,11,0,0,100.00%,20.37%,0.00%,20.37%,20.37%,0.00%,0.00%,54,4,0,4,52,0,54,7.41%,96.30%,0.00%,0.00%,7.41%,54,0,0,54,42,12,77.78%,22.22%,0.00%,0.00%,54,54,42,12,77.78%,22.22%
20260126,23,1408,陳人鳳,480.0,飛格寵物家族_PC,CF-300X250_內文_飛格寵物家族,,,,104,21,21,100.00%,13,61.90%,8,38.10%,9.77,104,104,31,73,0,31,31,0,0,100.00%,29.81%,0.00%,29.81%,29.81%,0.00%,0.00%,104,10,0,10,99,0,104,9.62%,95.19%,0.00%,0.00%,9.62%,104,0,0,104,58,46,55.77%,44.23%,0.00%,0.00%,104,104,58,46,55.77%,44.23%
20260126,23,14210,闇碼科技股份有限公司,3048.0,縮短網址產生器-reurl,MW_文中創意300x250_縮短網址產生器-reurl,,知名媒體,,179,76,76,100.00%,44,57.89%,32,42.11%,2.79,179,179,24,155,3,21,21,0,0,100.00%,13.41%,1.68%,11.73%,11.73%,0.00%,0.00%,179,18,0,18,123,0,179,10.06%,68.72%,0.00%,0.00%,10.06%,179,0,0,179,147,32,82.12%,17.88%,0.00%,0.00%,179,179,147,32,82.12%,17.88%
20260126,23,14238,巨思文化股份有限公司,3052.0,經理人_HB,MW_文章結束第一塊_300x250_經理人-HB,,知名媒體,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,0,4,0,6,0.00%,66.67%,0.00%,0.00%,0.00%,6,0,0,6,4,2,66.67%,33.33%,0.00%,0.00%,6,6,4,2,66.67%,33.33%
20260126,23,14241,巨思文化股份有限公司,3052.0,經理人_HB,MW_300x250_內文下方_經理人-HB,,知名媒體,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,0,0,4,0,6,0.00%,66.67%,0.00%,0.00%,0.00%,6,0,0,6,4,2,66.67%,33.33%,0.00%,0.00%,6,6,4,2,66.67%,33.33%
20260126,23,14258,富盈數據股份有限公司,3059.0,塔科女子,CF_336x280_全網_塔科女子,,知名媒體,,36,18,18,100.00%,15,83.33%,3,16.67%,6.94,36,36,0,36,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,36,6,0,6,33,0,36,16.67%,91.67%,0.00%,0.00%,16.67%,36,0,0,36,36,0,100.00%,0.00%,0.00%,0.00%,36,36,36,0,100.00%,0.00%
20260126,23,14472,朱光宁,3152.0,石頭小說-exchange,MW_336x280_Banner_石頭小說,,,,"6,776","3,324","3,324",100.00%,"2,545",76.56%,779,23.44%,6.77,"6,782","6,782",34,"6,748",0,34,34,0,0,100.00%,0.50%,0.00%,0.50%,0.50%,0.00%,0.00%,"6,794","2,790",0,"2,790","5,161",0,"6,794",41.07%,75.96%,0.00%,0.00%,41.07%,"6,794",0,0,"6,794","3,978","2,816",58.55%,41.45%,0.00%,0.00%,"6,806","6,806","3,984","2,822",58.54%,41.46%
20260126,23,14748,朱光宁,3149.0,稷下書院-exchange,MW_320x100_置底(PB)_稷下書院,,,,"40,487","20,017","20,017",100.00%,665,3.32%,"19,352",96.68%,0.11,"40,481","40,481",187,"40,294",59,128,128,0,0,100.00%,0.46%,0.15%,0.32%,0.32%,0.00%,0.00%,"40,499","14,111",0,"14,111","29,689",0,"40,499",34.84%,73.31%,0.00%,0.00%,34.84%,"40,457",0,0,"40,457","20,382","20,075",50.38%,49.62%,0.00%,0.00%,"40,517","40,517","20,413","20,104",50.38%,49.62%
20260126,23,15145,CBROOT LTD,3305.0,包子漫畫NEW-exchange,(子)CF_970x250_指定流量Banner_包子漫畫(kukuc.co),antifroud,,子聯播網,827,310,310,100.00%,0,0.00%,310,100.00%,0.00,827,827,0,827,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,827,0,0,0,827,0,827,0.00%,100.00%,0.00%,0.00%,0.00%,827,0,0,827,827,0,100.00%,0.00%,0.00%,0.00%,827,827,827,0,100.00%,0.00%
