日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,Eligible Ads for Invalid Traffic,Invalid Traffic Ads,Valid Traffic Ads,General Invalid Traffic (GIVT) Ads,Sophisticated Invalid Traffic (SIVT) Ads,Bots (SIVT) Ads,Domain Spoofing (SIVT) Ads,Hidden Ads (SIVT) Ads,% Eligible for Invalid Traffic,% Invalid Traffic Ads,% General Invalid Traffic (GIVT) Ads,% Sophisticated Invalid Traffic (SIVT) Ads,% Bots (SIVT) Ads,% Domain Spoofing (SIVT) Ads,% Hidden Ads (SIVT) Ads
20260127,11,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22132,CF_文中300x250_TVBS-新聞網_HB_2,,知名媒體,,56,56,0,56,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22133,CF_文中300x250_TVBS-新聞網_HB_3,,知名媒體,,277,277,4,273,0,4,4,0,0,100.00%,1.44%,0.00%,1.44%,1.44%,0.00%,0.00%
20260127,11,富盈數據股份有限公司,3730,Teepr 亮新聞 HB,22145,MW_336x280_文中創意_Teepr亮新聞 HB,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,22213,MW_蓋版_縮短網址產生器-reurl-2025.05(特殊供量),,知名媒體,,246,246,141,105,109,32,32,0,0,100.00%,57.32%,44.31%,13.01%,13.01%,0.00%,0.00%
20260127,11,艾得基客行銷顧問股份有限公司,3724,上報,22217,MW_置底創意(非展開)_上報,,知名媒體,,"1,021","1,021",0,"1,021",0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,艾得基客行銷顧問股份有限公司,3724,上報,22218,MW_置底(展開)_上報,,知名媒體,,431,431,0,431,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22219,MW_置底(展開)_Basketball TOP5,,,,790,790,0,790,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,欣發現股份有限公司,3363,大人物-mobile,22222,MW_蓋板_大人物,,知名媒體,,82,82,2,80,2,0,0,0,0,100.00%,2.44%,2.44%,0.00%,0.00%,0.00%,0.00%
20260127,11,朱光宁,3741,石頭小說3,22396,MW_置底_石頭小說3,,,,530,530,0,530,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,朱光宁,3741,石頭小說3,22398,CF_336 x 280 banner_石頭小說3_cpc1.67,,,,"11,198","11,196",11,"11,185",0,11,11,0,0,99.98%,0.10%,0.00%,0.10%,0.10%,0.00%,0.00%
20260127,11,朱光宁,3741,石頭小說3,22399,CF_320 x 480 橫幅_石頭小說3,,,,62,62,0,62,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,艾得基客行銷顧問股份有限公司,3724,上報,22405,MW_蓋版_上報,,知名媒體,,134,134,0,134,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,闇碼科技股份有限公司,3068,限時圖片-imgus,22406,MW_置底_imgus,antifroud,,,168,168,0,168,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,第一網站股份有限公司,2783,漫畫櫃manhuagui,22443,MW_置底_manhuagui,antifroud,,,"8,044","8,044",16,"8,028",3,13,13,0,0,100.00%,0.20%,0.04%,0.16%,0.16%,0.00%,0.00%
20260127,11,艾得基客行銷顧問股份有限公司,3490,太報,22495,MW_300x250 BANNER_太報_CPM5,,知名媒體,子聯播網,24,24,0,24,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22498,MW_300x250 Banner_Basketball TOP5_CPM5,,,子聯播網,795,795,0,795,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,艾得基客行銷顧問股份有限公司,2578,鉅亨網,22507,MW_300x250_鉅亨網_直播用BN-1,,知名媒體,子聯播網,823,823,4,819,0,4,4,0,0,100.00%,0.49%,0.00%,0.49%,0.49%,0.00%,0.00%
20260127,11,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22514,MW_文中創意320x480_MoneyDJ,antifroud,知名媒體,,44,44,0,44,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22515,MW_300x250 BANNER_MoneyDJ,antifroud,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,艾得基客行銷顧問股份有限公司,3373,良醫健康網,22732,MW_300x250_良醫健康網,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,李承翰-webptt,718,Web批踢踢(RWD),2284,MW-蓋板_文中_Web批踢踢,antifroud,,,38,38,0,38,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,麥智維,999,動漫戲說,3543,CF-728*90-內文上方-動漫戲說,antifroud,,,229,229,0,229,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,肖偉彬,1287,紅櫻桃小說書庫,4678,CF-內文上方-300*250-紅櫻桃小說書庫,,,,22,22,0,22,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,肖偉彬,1287,紅櫻桃小說書庫,4717,MW_文中創意300x250_紅櫻桃小說書庫,,,,26,26,0,26,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,技達創意資訊有限公司,1299,泰好網,4733,CF-300*250-內文下方-泰好網,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,陈晋福,1367,電視超人,4997,CF-300X250-電視超人,,,,12,12,0,12,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,麥智維,999,動漫戲說,6069,CF-300*250-首頁-動漫戲說,,,,99,99,8,91,0,8,8,0,0,100.00%,8.08%,0.00%,8.08%,8.08%,0.00%,0.00%
20260127,11,莊博凱,1676,夢遊電玩-exchange,6310,CF-160*600-網頁右側-夢遊電玩-exchange,,,,12,12,0,12,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,臺灣電視事業股份有限公司,52,台視,8313,PC-300x250_內文第一塊_台視財經,,知名媒體,,8,8,0,8,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8576,CF_336x280_戲劇-右側好康資訊下方_LINE TV-exchange,,知名媒體,,24,24,2,22,0,2,2,0,0,100.00%,8.33%,0.00%,8.33%,8.33%,0.00%,0.00%
20260127,11,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8577,CF_336x280_戲劇-右側好康資訊上方_LINE TV-exchange,,知名媒體,,84,84,2,82,2,0,0,0,0,100.00%,2.38%,2.38%,0.00%,0.00%,0.00%,0.00%
20260127,11,鳳梨傳媒股份有限公司,2191,四季線上影視-Exchange,8860,CF_300X250_文章右側_今日最新上方_四季線上,antifroud,知名媒體,,22,11,11,0,1,10,10,0,0,50.00%,100.00%,9.09%,90.91%,90.91%,0.00%,0.00%
20260127,11,冰楓科技有限公司,2289,BFFile,9576,CF-300X600-下載頁上方-BFFile,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,11,時報資訊股份有限公司,2335,中時電子報_2019,9887,MW-置底創意(非展開)中時電子報_2019,,知名媒體,,933,933,0,933,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,英屬維京群島商浩美數位有限公司台灣分公司,2315,Teepr亮新聞-exchange,10012,CF_336x280Banner_Teepr亮新聞-exchange,,知名媒體,,"2,381","2,381",34,"2,347",18,16,16,0,0,100.00%,1.43%,0.76%,0.67%,0.67%,0.00%,0.00%
20260127,12,昱得資訊工作室,2528,數位書香,11081,CF_160x600_首頁右側_數位書香,antifroud,,,355,355,0,355,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2518,麻辣家族討論區(twbts),11082,CF-728X90-twbts,antifroud,,,"1,589","1,589",0,"1,589",0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2540,risu短網址,11260,MW-300X250-MB_page_left-risu,,知名媒體,,502,502,2,500,0,2,2,0,0,100.00%,0.40%,0.00%,0.40%,0.40%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2492,ttshow,11273,MW-300X250-ttshow,,知名媒體,,12,12,0,12,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2601,Meme梗圖倉庫,11443,CF-336X280-meme,,,,949,949,6,943,0,6,6,0,0,100.00%,0.63%,0.00%,0.63%,0.63%,0.00%,0.00%
20260127,12,艾得基客行銷顧問股份有限公司,2578,鉅亨網,12070,MW_320x480_文中創意_鉅亨網,,知名媒體,,"15,115","15,115",120,"14,995",7,113,113,0,0,100.00%,0.79%,0.05%,0.75%,0.75%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2540,risu短網址,12496,CF_300x250_popup(直播) _risu短網址,antifroud,知名媒體,,12,12,0,12,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,時報資訊股份有限公司,2770,中時電子報_HB,12559,CF_300x250_右側互動看版_中時電子報_HB,,知名媒體,,696,696,26,670,3,23,23,0,0,100.00%,3.74%,0.43%,3.30%,3.30%,0.00%,0.00%
20260127,12,時報資訊股份有限公司,2770,中時電子報_HB,12560,CF_336x280_文中看板_中時電子報_HB,,知名媒體,,681,681,23,658,5,18,18,0,0,100.00%,3.38%,0.73%,2.64%,2.64%,0.00%,0.00%
20260127,12,時報資訊股份有限公司,2770,中時電子報_HB,12561,MW_300x250_內頁TOP Banner_中時電子報_HB,antifroud,知名媒體,,"1,228","1,228",42,"1,186",26,16,16,0,0,100.00%,3.42%,2.12%,1.30%,1.30%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2768,czbooks,12570,CF_728x90_banner_czbooks,,,,"51,662","51,662",233,"51,429",204,29,29,0,0,100.00%,0.45%,0.39%,0.06%,0.06%,0.00%,0.00%
20260127,12,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12579,CF_300x250_右側第一塊_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"7,017","7,017",59,"6,958",25,34,34,0,0,100.00%,0.84%,0.36%,0.48%,0.48%,0.00%,0.00%
20260127,12,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12580,CF_300x250_內文文中左側_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"7,765","7,765",92,"7,673",21,71,71,0,0,100.00%,1.18%,0.27%,0.91%,0.91%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2783,漫畫櫃manhuagui,12676,CF_728X90_manhuagui,antifroud,,,"57,132","57,132",264,"56,868",166,98,98,0,0,100.00%,0.46%,0.29%,0.17%,0.17%,0.00%,0.00%
20260127,12,艾得基客行銷顧問股份有限公司,2635,工商時報,12761,MW_320x480_文中創意_工商時報new,,知名媒體,,58,58,0,58,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2801,damanwoo,12868,CF-300x250_Banner_damanwoo_大人物,,,,54,54,0,54,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2820,星座好朋友(horofriend88),12966,MW_320x100_horofriend88,antifroud,,,44,44,0,44,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,時報資訊股份有限公司,2335,中時電子報_2019,12974,MW-置底創意(展開)-中時電子報_2019,antifroud,知名媒體,,216,216,2,214,0,2,2,0,0,100.00%,0.93%,0.00%,0.93%,0.93%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2836,vivi01,13032,MW_置底創意_vivi01 ViVi視頻,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2838,mycard,13041,MW_320x480_加倍mycard,,,,215,215,215,0,0,215,215,0,0,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%
20260127,12,東森電視事業股份有限公司,2014,東森新聞網,13162,MW_置底創意(展開)_東森新聞網,antifroud,知名媒體,,307,307,0,307,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,東森電視事業股份有限公司,2014,東森新聞網,13163,MW_文中創意320x480_東森新聞網,,知名媒體,,"4,088","4,088",6,"4,082",0,6,6,0,0,100.00%,0.15%,0.00%,0.15%,0.15%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2862,Manhuaren,13254,MW_320x100_banner_manhuaren,,,,20,20,0,20,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,和運租車股份有限公司,2878,abc好車網,13368,CF_970x90_物件頁下方_abc好車網,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,譚謹恩,2885,Mr. & Mrs. Diary-exchange,13406,MW_300x250_內文文中-Mr. & Mrs. Diary-exchange,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,曾憲敏,202,85小說網,13445,MW_336X280_全量1_85小說網,,,,623,623,2,621,0,2,2,0,0,100.00%,0.32%,0.00%,0.32%,0.32%,0.00%,0.00%
20260127,12,曾憲敏,202,85小說網,13446,MW_336X280_全量2_85小說網,,,,"5,039","5,039",19,"5,020",0,19,19,0,0,100.00%,0.38%,0.00%,0.38%,0.38%,0.00%,0.00%
20260127,12,曾憲敏,601,85小說網_PC,13450,(子)CF_336x280_全量2_85小說網,,,子聯播網,148,148,0,148,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2768,czbooks,13481,MW_300x250_banner_czbooks,antifroud,,子聯播網,"4,887","4,887",7,"4,880",4,3,3,0,0,100.00%,0.14%,0.08%,0.06%,0.06%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2768,czbooks,13482,(子)CF_300x600_banner_czbooks(限時段),,,子聯播網,641,641,0,641,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2768,czbooks,13483,(子)CF_970x250_banner_czbooks(限時段),,,子聯播網,"1,103","1,103",0,"1,103",0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2910,clickme,13548,(子)CF_300x250_banner_clickme(一般),,,子聯播網,664,664,0,664,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2910,clickme,13549,CF_300x250_banner_clickme(一般),,,,806,806,0,806,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2916,KiKiNote,13576,(子)CF_300x250_banner_kikinote,,知名媒體,子聯播網,"2,146","2,146",44,"2,102",36,8,8,0,0,100.00%,2.05%,1.68%,0.37%,0.37%,0.00%,0.00%
20260127,12,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13848,CF_300x250_轉址失敗_最右邊_reurl,,知名媒體,,216,216,195,21,1,194,194,0,0,100.00%,90.28%,0.46%,89.81%,89.81%,0.00%,0.00%
20260127,12,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13856,CF_300x250_轉址失敗頁第二塊_reurl,,知名媒體,,223,223,201,22,6,195,195,0,0,100.00%,90.13%,2.69%,87.44%,87.44%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2768,czbooks,13903,(子)CF_300x250_banner_czbooks(直播),antifroud,,子聯播網,"18,711","18,711",0,"18,711",0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2768,czbooks,14036,MW_320x480_CZBOOKS,antifroud,,,72,72,0,72,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,陳人鳳,480,飛格寵物家族_PC,1407,CF-728X90_上方通欄_飛格寵物家族,,,,30,30,7,23,0,7,7,0,0,100.00%,23.33%,0.00%,23.33%,23.33%,0.00%,0.00%
20260127,12,陳人鳳,480,飛格寵物家族_PC,1408,CF-300X250_內文_飛格寵物家族,,,,145,145,51,94,1,50,50,0,0,100.00%,35.17%,0.69%,34.48%,34.48%,0.00%,0.00%
20260127,12,東森電視事業股份有限公司,2014,東森新聞網,14097,MW_蓋版_東森新聞網,,知名媒體,,"1,914","1,914",2,"1,912",0,2,2,0,0,100.00%,0.10%,0.00%,0.10%,0.10%,0.00%,0.00%
20260127,12,飛凡傳播股份有限公司,1921,非凡新聞台-exchange,14188,MW_300x250_內文上方_非凡新聞-exchange,antifroud,知名媒體,,12,12,6,6,4,2,2,0,0,100.00%,50.00%,33.33%,16.67%,16.67%,0.00%,0.00%
20260127,12,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,14210,MW_文中創意300x250_縮短網址產生器-reurl,,知名媒體,,620,620,455,165,219,236,236,0,0,100.00%,73.39%,35.32%,38.06%,38.06%,0.00%,0.00%
20260127,12,巨思文化股份有限公司,3052,經理人_HB,14240,CF_300x250_內文下方左側_經理人-HB,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,巨思文化股份有限公司,3053,數位時代_HB,14242,CF_300x250_內文下方左側_數位時代-HB,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,巨思文化股份有限公司,3053,數位時代_HB,14246,MW_300x250_文章結束第一塊_數位時代-HB,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3059,塔科女子,14258,CF_336x280_全網_塔科女子,,知名媒體,,16,16,0,16,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,CBROOT LTD,3003,包子漫畫-exchange,14291,MW_300x250_蓋板(PB)_包子漫畫,,,,623,623,0,623,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,朱光宁,3152,石頭小說-exchange,14472,MW_336x280_Banner_石頭小說,,,,"8,010","8,010",19,"7,991",0,19,19,0,0,100.00%,0.24%,0.00%,0.24%,0.24%,0.00%,0.00%
20260127,12,朱光宁,3149,稷下書院-exchange,14748,MW_320x100_置底(PB)_稷下書院,,,,"28,138","28,137",256,"27,881",142,114,114,0,0,100.00%,0.91%,0.50%,0.41%,0.41%,0.00%,0.00%
20260127,12,巨思文化股份有限公司,3053,數位時代_HB,14764,MW_置底創意_(非展開)_數位時代_HB,,知名媒體,,399,399,2,397,0,2,2,0,0,100.00%,0.50%,0.00%,0.50%,0.50%,0.00%,0.00%
20260127,12,中天電視股份有限公司,3282,中天新聞網-exchange,14980,CF_970x250_內頁_PC置頂橫幅-中天新聞網-exchange,,知名媒體,,110,110,24,86,20,4,4,0,0,100.00%,21.82%,18.18%,3.64%,3.64%,0.00%,0.00%
20260127,12,曾憲敏,3327,85小說網_創意,15227,MW-300X250_85小說網_隨身影音PB,,,,18,18,0,18,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,曾憲敏,3327,85小說網_創意,15228,MW-創意-85小說網,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,千晶文化事業股份有限公司,3336,Beauty 美人圈,15254,MW_置底創意(非展開)_ Beauty 美人圈,,知名媒體,,"2,277","2,277",2,"2,275",0,2,2,0,0,100.00%,0.09%,0.00%,0.09%,0.09%,0.00%,0.00%
20260127,12,中天電視股份有限公司,3282,中天新聞網-exchange,15859,CF_336x280_內頁_PC右側互動看板B-中天新聞網-exchange,,知名媒體,,769,769,106,663,70,36,36,0,0,100.00%,13.78%,9.10%,4.68%,4.68%,0.00%,0.00%
20260127,12,CBROOT LTD,3352,西瓜卡通-exchange,15970,CF_160x600_影音內容_西瓜卡通-exchange,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,朱光宁,3360,提莫書屋-exchange,16957,MW_336x280banner_提莫書屋_exchange,,,,"21,240","21,239",63,"21,176",63,0,0,0,0,100.00%,0.30%,0.30%,0.00%,0.00%,0.00%,0.00%
20260127,12,朱光宁,3361,提莫書屋-mobile,16958,MW_置底創意_提莫書屋-mobile,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,朱光宁,3361,提莫書屋-mobile,16959,MW_320x480_文中創意_提莫書屋-mobile,,,,120,120,0,120,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,欣發現股份有限公司,3365,Hami任務牆-mobile,16969,MW_置底創意_Hami任務牆,,知名媒體,,103,103,0,103,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,欣發現股份有限公司,3364,女子學-mobile,16972,MW_置底創意_女子學,antifroud,,,83,83,2,81,0,2,2,0,0,100.00%,2.41%,0.00%,2.41%,2.41%,0.00%,0.00%
20260127,12,欣發現股份有限公司,3363,大人物-mobile,16973,MW_置底創意_大人物,,知名媒體,,104,104,2,102,0,2,2,0,0,100.00%,1.92%,0.00%,1.92%,1.92%,0.00%,0.00%
20260127,12,欣發現股份有限公司,3362,妞新聞-mobile,16974,MW_置底創意_妞新聞,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,朱光宁,3149,稷下書院-exchange,17003,(子)CF_336x280_Banner(指定流量)_稷下書院-exchange,,,子聯播網,18,18,0,18,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2783,漫畫櫃manhuagui,17027,MW_320x480_蓋版_漫畫櫃manhuagui,,,,114,114,0,114,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,艾得基客行銷顧問股份有限公司,3373,良醫健康網,17092,MW_置底創意_良醫健康網,,知名媒體,,92,92,0,92,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,詠勝科技有限公司,3385,Mobile01_HB,17178,CF_300x250_頻道頁_大看板_Mobile01_HB,,知名媒體,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,詠勝科技有限公司,3385,Mobile01_HB,17179,CF_300x250_熱門大看板_Mobile01_HB,,知名媒體,,276,276,9,267,4,5,5,0,0,100.00%,3.26%,1.45%,1.81%,1.81%,0.00%,0.00%
20260127,12,詠勝科技有限公司,3385,Mobile01_HB,17180,CF_300x250_置底看板左_Mobile01_HB,,知名媒體,,8,8,0,8,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,詠勝科技有限公司,3385,Mobile01_HB,17181,CF_300x250_置底看板中_Mobile01_HB,,知名媒體,,30,30,0,30,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,詠勝科技有限公司,3385,Mobile01_HB,17182,CF_300x250_置底看板右_Mobile01_HB,,知名媒體,,33,33,0,33,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,詠勝科技有限公司,3385,Mobile01_HB,17183,CF_300x600_大摩天_Mobile01_HB,,知名媒體,,36,36,6,30,0,6,6,0,0,100.00%,16.67%,0.00%,16.67%,16.67%,0.00%,0.00%
20260127,12,朱光宁,3268,稷下書院-mobile,17207,MW_320x480_蓋版_稷下書院-mobile,,,,"1,079","1,079",0,"1,079",0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,中華電視股份有限公司,3389,華視-mobile,17230,MW_置底創意(非展開)_華視-mobile,,知名媒體,,161,161,0,161,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,中華電視股份有限公司,3389,華視-mobile,17232,MW_文中創意320x480_華視-mobile,,知名媒體,,46,46,0,46,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,李立娟,3395,vivi0視頻-exchange,17293,CF_336x280_Banner_vivi01視頻-exchange,antifroud,,,"45,169","45,169",102,"45,067",30,72,72,0,0,100.00%,0.23%,0.07%,0.16%,0.16%,0.00%,0.00%
20260127,12,李立娟,3395,vivi0視頻-exchange,17294,MW_336x280_Banner_vivi01視頻-exchange,antifroud,,,"53,780","53,780",84,"53,696",20,64,64,0,0,100.00%,0.16%,0.04%,0.12%,0.12%,0.00%,0.00%
20260127,12,李立娟,3395,vivi0視頻-exchange,17299,MW_300x250_蓋板(PB)-vivi01視頻-exchange,,,,6,6,0,6,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,李立娟,3395,vivi0視頻-exchange,17300,MW_320x100_置底(PB)_vivi01視頻-exchange,antifroud,,,"84,839","84,839",129,"84,710",10,119,119,0,0,100.00%,0.15%,0.01%,0.14%,0.14%,0.00%,0.00%
20260127,12,李立娟,3397,趣聞圖說-exchange,17309,MW_336x280_文中Banner_趣聞圖說-exchange,,,,24,24,0,24,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,曾憲敏,601,85小說網_PC,1773,CF-300x250_85小說網_內文1,,,,260,260,2,258,2,0,0,0,0,100.00%,0.77%,0.77%,0.00%,0.00%,0.00%,0.00%
20260127,12,李立娟,3396,趣聞圖說-Mobile,17923,MW_置底創意(展開)_趣聞圖說-Mobile,,,,42,42,0,42,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2768,czbooks,17927,MW_置底創意_czbook,,,,"10,861","10,861",22,"10,839",2,20,20,0,0,100.00%,0.20%,0.02%,0.18%,0.18%,0.00%,0.00%
20260127,12,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18003,CF_300x250_互動看板2_工商時報-exchange,,知名媒體,,6,6,2,4,0,2,2,0,0,100.00%,33.33%,0.00%,33.33%,33.33%,0.00%,0.00%
